4002	2009	54150	150
4002	2009	38720	123
4002	2009	51700	93
4002	2009	39130	82
4002	2009	51520	69
4002	2009	51770	45
4002	2009	50110	38
4002	2009	50200	34
4002	2009	52120	33
4002	2009	13210	25
4002	2009	42380	19
4002	2009	35470	18
4002	2009	50860	14
4002	2009	39210	13
4002	2009	43010	10
4002	2009	38440	8
4002	2009	43740	6
4002	2009	35490	5
4002	2009	40320	5
4002	2009	38390	3
4002	2009	50120	3
4002	2009	51720	3
4002	2009	3100	2
4002	2009	12790	2
4002	2009	40540	2
4002	2009	50290	2
4002	2009	2960	1
4002	2009	13040	1
4002	2009	24500	1
4002	2009	33900	1
4002	2009	42750	1
4002	2009	43270	1
4002	2009	44300	1
4002	2009	51780	1
4002	2009	53710	1
4003	2009	2960	2
4003	2009	12790	4
4003	2009	13210	8
4003	2009	33900	1
4003	2009	34050	3
4003	2009	35470	1
4003	2009	35490	7
4003	2009	38390	3
4003	2009	38580	1
4003	2009	38720	66
4003	2009	39130	30
4003	2009	39210	7
4003	2009	42380	6
4003	2009	43010	17
4003	2009	43740	2
4003	2009	50030	4
4003	2009	50110	31
4003	2009	50200	14
4003	2009	50830	3
4003	2009	50860	55
4003	2009	51520	8
4003	2009	51700	79
4003	2009	51720	1
4003	2009	51770	31
4003	2009	52120	40
4003	2009	54150	15
4004	2009	2960	2
4004	2009	12790	24
4004	2009	13210	3
4004	2009	24500	1
4004	2009	34050	1
4004	2009	35470	6
4004	2009	35490	6
4004	2009	38390	19
4004	2009	38440	19
4004	2009	38580	2
4004	2009	38720	13
4004	2009	39210	12
4004	2009	40320	7
4004	2009	42380	18
4004	2009	42580	1
4004	2009	43010	67
4004	2009	50030	8
4004	2009	50110	26
4004	2009	50200	19
4004	2009	51520	17
4004	2009	51700	79
4004	2009	51720	1
4004	2009	51770	22
4004	2009	51780	1
4004	2009	52120	34
4004	2009	52510	2
4004	2009	54150	35
4006	2009	2960	5
4006	2009	12790	2
4006	2009	13210	11
4006	2009	34050	1
4006	2009	35470	3
4006	2009	35490	2
4006	2009	37160	1
4006	2009	38390	7
4006	2009	38440	6
4006	2009	38720	135
4006	2009	40320	1
4006	2009	42380	3
4006	2009	42750	2
4006	2009	43010	2
4006	2009	43270	6
4006	2009	50030	8
4006	2009	50110	49
4006	2009	50120	2
4006	2009	50200	8
4006	2009	50260	14
4006	2009	50290	1
4006	2009	50830	2
4006	2009	50860	5
4006	2009	51520	28
4006	2009	51700	78
4006	2009	51770	41
4006	2009	52120	33
4006	2009	52510	1
4006	2009	54150	14
4007	2009	3100	9
4007	2009	12790	6
4007	2009	35470	3
4007	2009	35490	3
4007	2009	38390	3
4007	2009	38440	7
4007	2009	38720	2
4007	2009	38880	3
4007	2009	39130	70
4007	2009	39210	1
4007	2009	40320	1
4007	2009	40540	4
4007	2009	42380	14
4007	2009	43010	33
4007	2009	50030	8
4007	2009	50110	15
4007	2009	50200	15
4007	2009	50860	7
4007	2009	51520	80
4007	2009	51700	88
4007	2009	51720	49
4007	2009	51770	52
4007	2009	52120	98
4007	2009	54150	4
4009	2009	2960	1
4009	2009	3100	2
4009	2009	12790	24
4009	2009	13210	1
4009	2009	35490	5
4009	2009	37160	1
4009	2009	38390	6
4009	2009	38440	10
4009	2009	38720	132
4009	2009	39130	80
4009	2009	39210	6
4009	2009	42380	4
4009	2009	43270	1
4009	2009	50030	26
4009	2009	50110	18
4009	2009	50200	19
4009	2009	51520	64
4009	2009	51700	28
4009	2009	51770	37
4009	2009	52120	32
4009	2009	54150	37
4010	2009	3170	1
4010	2009	24500	2
4010	2009	33620	1
4010	2009	33670	1
4010	2009	33830	2
4010	2009	33840	1
4010	2009	33900	3
4010	2009	33930	3
4010	2009	35490	1
4010	2009	37520	9
4010	2009	37870	3
4010	2009	38390	4
4010	2009	38440	7
4010	2009	38580	6
4010	2009	38880	27
4010	2009	39570	2
4010	2009	40320	22
4010	2009	40870	8
4010	2009	41540	1
4010	2009	41830	9
4010	2009	42380	18
4010	2009	43010	27
4010	2009	43490	2
4010	2009	43740	2
4010	2009	43820	8
4010	2009	44240	4
4010	2009	44290	4
4010	2009	44300	2
4010	2009	44460	1
4010	2009	50020	15
4010	2009	50030	11
4010	2009	50110	6
4010	2009	50200	10
4010	2009	50310	1
4010	2009	50510	3
4010	2009	50580	13
4010	2009	50690	1
4010	2009	51410	1
4010	2009	51520	2
4010	2009	52120	17
4010	2009	53520	16
4013	2009	13210	1
4013	2009	33830	1
4013	2009	33900	24
4013	2009	34050	3
4013	2009	35490	3
4013	2009	37520	21
4013	2009	37570	2
4013	2009	38390	17
4013	2009	38440	43
4013	2009	38580	2
4013	2009	38720	17
4013	2009	38880	8
4013	2009	39120	2
4013	2009	39210	11
4013	2009	40320	37
4013	2009	41540	1
4013	2009	42380	27
4013	2009	42580	3
4013	2009	43010	24
4013	2009	43270	6
4013	2009	43360	3
4013	2009	43740	23
4013	2009	50020	1
4013	2009	50030	110
4013	2009	50110	69
4013	2009	50200	87
4013	2009	50290	1
4013	2009	50310	2
4013	2009	50500	11
4013	2009	50510	2
4013	2009	51520	84
4013	2009	51700	28
4013	2009	51720	8
4013	2009	51770	45
4013	2009	52120	27
4013	2009	52510	1
4013	2009	53710	3
4013	2009	54150	5
4014	2009	12790	42
4014	2009	13210	3
4014	2009	35470	1
4014	2009	35490	2
4014	2009	38390	37
4014	2009	38440	75
4014	2009	38580	1
4014	2009	38720	2
4014	2009	38880	3
4014	2009	39130	75
4014	2009	39210	3
4014	2009	42380	18
4014	2009	43010	2
4014	2009	50030	1
4014	2009	50110	3
4014	2009	50200	57
4014	2009	51510	1
4014	2009	51520	45
4014	2009	51700	16
4014	2009	51720	32
4014	2009	51770	58
4014	2009	54150	46
4015	2009	3100	1
4015	2009	13210	1
4015	2009	23970	1
4015	2009	24020	8
4015	2009	24080	1
4015	2009	33670	2
4015	2009	33830	3
4015	2009	33900	7
4015	2009	37520	2
4015	2009	37940	1
4015	2009	38390	9
4015	2009	38440	29
4015	2009	38580	15
4015	2009	38880	13
4015	2009	39120	1
4015	2009	39210	3
4015	2009	39350	5
4015	2009	39570	6
4015	2009	39580	1
4015	2009	40320	39
4015	2009	40870	2
4015	2009	41540	1
4015	2009	41830	2
4015	2009	42380	31
4015	2009	43010	53
4015	2009	43270	1
4015	2009	43490	4
4015	2009	43500	1
4015	2009	43740	4
4015	2009	43820	2
4015	2009	44230	2
4015	2009	44300	1
4015	2009	50020	12
4015	2009	50030	26
4015	2009	50200	25
4015	2009	50310	2
4015	2009	50500	2
4015	2009	50510	6
4015	2009	50540	15
4015	2009	50690	4
4015	2009	51300	2
4015	2009	51520	12
4015	2009	51770	22
4015	2009	52120	3
4015	2009	52510	1
4015	2009	53520	11
4015	2009	53710	8
4015	2009	53810	6
4015	2009	54150	6
4017	2009	33840	1
4017	2009	37520	1
4017	2009	38370	22
4017	2009	39370	2
4017	2009	39420	5
4017	2009	39570	1
4017	2009	40860	3
4017	2009	40870	15
4017	2009	41830	34
4017	2009	41860	28
4017	2009	42380	21
4017	2009	42490	30
4017	2009	43820	65
4017	2009	43910	21
4017	2009	44300	2
4017	2009	44460	10
4017	2009	50020	32
4017	2009	50030	1
